stage,textbook_index,exam_tags,level,CEFR,主題,english_word,KK音標,中譯,例句,翻譯,例句2,翻譯2,例句3,翻譯3,例句4,翻譯4,例句5,翻譯5,Year_1,Part_1,Source_1,詞性,詞性變化,片語,同義字,反義字,易混淆字,字首,字尾,字根,意思,例子,videoUrl
,,,L2,B1,,stress,/strɛtʃ/,(n./v.) 壓力；強調,Students often feel a lot of stress during exam periods.,學生在考試期間經常感到很大的壓力。,Scientists found that sharp corners are natural weak spots where stress concentrates.,科學家發現，銳角是應力集中的天然弱點。,,,,,,,111,綜合測驗,Passage for 16-20,n./v.,"動詞
過去式: stressed
過去分詞: stressed
現在分詞: stressing
第三人稱: stresses

名詞
可數；複數: stresses",,strain; emphasize; focus; accent,,,,,,,,
高中,龍騰-B3-U1,,L2,B2,,stretch (vt.),/strɪkt/,(n./v.) 伸展；延伸,"Before exercising, it's important to do a good stretch to prevent injuries.",運動前，做好充分的伸展運動以防止受傷很重要。,"Many great forms of exercise—like walking, swimming, or gentle stretching—get results without the soreness or discomfort some people associate with exercise.",許多很棒的運動方式，像是走路、游泳或溫和的伸展，都能在沒有痠痛或不適的情況下達到效果，而這些痠痛或不適是有些人會聯想到運動的。,,,,,,,110,文意選填,Passage for 31-40,n./v.,"動詞
過去式: stretched
過去分詞: stretched
現在分詞: stretching
第三人稱: stretches

名詞
可數；複數: stretches",,reach; extend; elastic; unfold,contract; shrink,,,,,,,PbuqDdYey78
高中,龍騰-B4-U7,,L2,B1,,strict,/straɪk/,(adj.) 嚴格的,My English teacher is very strict about homework deadlines.,我的英文老師對作業截止日期非常嚴格。,"Unless you are a strict vegetarian and eschew meat for ethical reasons, meat is surely a better deal.",除非你是嚴格的素食主義者，因為道德原因而不吃肉，否則肉類肯定更划算。,,,,,,,112,混合題-文本,Chatroom Discussion B,adj.,"形容詞
比較級: stricter
最高級: strictest",,severe; rigid; rigorous; exact,,,,,,,,AS2GtfL1Ja8
高中,龍騰-B3-U8,,L2,B1,,strike,/ˋstrʌg!/,(n./v.) 罷工；襲擊；打擊,The workers went on strike for higher wages and better working conditions.,工人們為了更高的工資和更好的工作條件而罷工。,"But after strike four, Sullivan became fearful of death and took precautions during lightning strikes.",但第四次被擊中後，Sullivan 開始害怕死亡，並在雷擊期間採取預防措施。,,,,,,,110,綜合測驗,Passage for 21-25,n./v.,"動詞
過去式: struck
過去分詞: struck
現在分詞: striking
第三人稱: strikes

名詞
可數；複數: strikes",,bang; affect; impress; hit,miss,,,,,,,xTFbAa58TNg
高中,龍騰-B2-U1,,L2,B2,,struggle,/staɪl/,(n./v.) 掙扎；奮鬥,The small business had a long struggle to survive in the competitive market.,這家小企業在競爭激烈的市場中經歷了漫長的生存掙扎。,"In forested areas with thick tree crowns, there is intense struggle for these resources.",在樹冠茂密的林區，這些資源的競爭異常激烈。,,,,,,,112,綜合測驗,Passage for 11-15,n./v.,"動詞
過去式: struggled
過去分詞: struggled
現在分詞: struggling
第三人稱: struggles

名詞
可數；複數: struggles",,conflict; scramble; battle; fight,,,,,,,,cj9pU0auYCk
,,,L2,B1,,style,/ˋsʌb͵we/ ; /ˋʌndɚ͵graʊnd/ ; /ˋmɛtro/,(n./v.) 風格；款式,Her unique sense of style always makes her stand out in a crowd.,她獨特的風格感總是讓她在人群中脫穎而出。,American presidents can express their individual style in how they decorate the house and in how they receive the public.,美國總統可以透過他們裝飾房屋的方式以及他們接待公眾的方式來表達他們的個人風格。,,,,,,,107,閱讀測驗-文本,Passage for Q41-44,n./v.,"動詞
過去式: styled
過去分詞: styled
現在分詞: styling
第三人稱: styles

名詞
可數；複數: styles",,dash; cut; mode; tailor,,,,,,,,
,,,L2,,,subway/underground/metro,/səkˋsid/,(n.) 地下鐵,It's faster to take the subway during rush hour in Taipei.,在台北的尖峰時間搭乘捷運比較快。,,,,,,,,,,,,n.,"名詞
可數；複數: subways",,,,,,,,,,
,,,L2,B1,,succeed,/səkˋsɛs/,(v.) 成功；繼任,"If you work hard, you are more likely to succeed in your goals.",如果你努力工作，你更有可能實現你的目標。,He succeeded in his endeavor and transformed the martial art into Brazil's national sport.,他成功地完成了這項事業，並將這門武術轉變為巴西的國技。,,,,,,,106,閱讀測驗-文本,Passage for Q45-48,v.,"動詞
過去式: succeeded
過去分詞: succeeded
現在分詞: succeeding
第三人稱: succeeds",succeed in 成功,follow,precede; fail,,,,,,,
高中,龍騰-B2-U1,,L2,B1,,success,/sʌtʃ/,(n.) 成功,Practice is the key to success.,練習是成功的關鍵。,The Icelandic success is accomplished largely through cooperative efforts across various industries.,冰島的成功主要透過各行各業的合作努力來實現。,,,,,,,113,閱讀測驗-文本,Passage for 43-46,n.,"名詞
可數；複數: successes",,,failure; loser,,,,,,,TrcVsLvE2Kk
,,,L2,A2,,such,/ˋsʌdn/,(adj./pron.) 這樣的；如此的,"It was such a beautiful day, perfect for a picnic.",這是如此美好的一天，非常適合野餐。,"They nevertheless caution that a cutback may be necessary, such as running shorter distances or going more slowly.",然而，他們提醒可能需要減少運動量，例如縮短跑步距離或跑得更慢。,,,,,,,113,篇章結構,Passage for 31-34,adj./pron.,,such as 例如,,,,,,,,,
,,,L2,B2,,sudden,/səˋdʒɛst/,(adj./n.) 突然的,A sudden storm forced us to cancel our outdoor plans.,一場突如其來的暴風雨迫使我們取消了戶外計畫。,A sudden inspiration.,突然的靈感。,,,,,,,113,閱讀測驗-答案,Question 36,adj./n.,"名詞
可數；複數: suddens

形容詞
比較級: suddener
最高級: suddenest",,sharp; explosive; abrupt,gradual,,,,,,,
,,,L2,B1,,suggest,/sut/,(v.) 建議；暗示,I suggest we meet earlier to finish the project.,我建議我們早一點見面以完成這個專案。,"Now, with the emergence of self-driving cars, researchers have begun to suggest that traffic signals are no longer necessary.",如今，隨著自駕車的出現，研究人員已開始建議交通號誌不再是必要的。,,,,,,,114,閱讀測驗-文本,Passage for Q35-38,v.,"動詞
過去式: suggested
過去分詞: suggested
現在分詞: suggesting
第三人稱: suggests",,intimate; evoke; indicate; advise,,,,,,,,
高中,龍騰-B5-U4,,L2,A2,,suit,/ˋsutəb!/,(n./v.) 套裝；訴訟,He wore a dark blue suit to the job interview.,他穿了一套深藍色西裝去參加工作面試。,Is it a good idea to keep animals in sites not suited to them?,把動物養在不適合它們的地方是個好主意嗎？,,,,,,,114,混合題-文本,Forum E,n./v.,"動詞
過去式: suited
過去分詞: suited
現在分詞: suiting
第三人稱: suits

名詞
可數；複數: suits",,case; accommodate; fit; cause,,fit,,,,,,1cISIpp_FPk
,,,L2,B1,,suitable,/ˋsupɚ/,(adj.) 合適的；適宜的,This movie is not suitable for young children.,這部電影不適合年幼的兒童觀看。,Which paragraph is most suitable to have it as the final sentence?,哪一段最適合將其作為結尾句？,,,,,,,113,閱讀測驗-題目,Question 46,adj.,"形容詞
比較級: more suitable
最高級: most suitable",,good; proper; right; fit,,,,,,,,
,,,L2,,,super,/ˋsʌpɚ/,(adj./adv.) 超級的；極好的,The concert was super; I had a great time!,這場演唱會超級棒；我玩得很開心！,"Upon the super typhoon warning, Nancy rushed to the supermarket—only to find the shelves almost bare and the stock nearly gone.",南西收到超級颱風警報後，趕往超市——卻發現貨架上幾乎空無一物，庫存也所剩無幾。,,,,,,,112,詞彙題,Question 4,adj./adv.,,,comprehensive; crack; large; big,,,,,,,,
,,,L2,A2,,supper,/səˋplaɪ/,(n.) 晚餐 (較晚或較簡單的),We often have a light supper after a busy day.,忙碌一天後，我們通常會吃頓清淡的晚餐。,,,,,,,,,,,,n.,"名詞
可數；複數: suppers",,,,,,,,,,
,,,L2,B2,,supply,/səˋport/,(n./v.) 供應；供給品,Our water supply was cut off for two hours.,我們的供水被切斷了兩小時。,These tropical glaciers serve as a major source of water supply to one-sixth of the world's population.,這些熱帶冰川是世界六分之一人口的主要水源供應來源。,,,,,,,110,綜合測驗,Passage for 26-30,n./v.,"動詞
過去式: supplied
過去分詞: supplied
現在分詞: supplying
第三人稱: supplies

名詞
可數；複數: supplies",,render; issue; provide; provision,demand; recall,,,,,,,
高中,龍騰-B2-U1,,L2,B1,,support,/səˋpoz/,(n./v.) 支持；支撐,Her family offered great support during her illness.,她的家人在她生病期間給予了極大的支持。,"To support refugees and people facing crises around the world, the International Olympic Committee created the Refugee Olympic Team.",為支持世界各地的難民和面臨危機的人們，國際奧林匹克委員會成立了難民奧林匹克運動員隊。,,,,,,,111,混合題-文本,Passage for 47-49 (Mixed Questions),n./v.,"動詞
過去式: supported
過去分詞: supported
現在分詞: supporting
第三人稱: supports

名詞
可數；複數: supports",,sustain; affirm; hold; keep,contradict,,,,,,,qUmfpEGLkpw
,,,L2,A2,,suppose,/sɝf/,(v.) 認為；猜想,I suppose you're right about that.,我想你說得對。,,,,,,,,,,,,v.,"動詞
過去式: supposed
過去分詞: supposed
現在分詞: supposing
第三人稱: supposes",,speculate; reckon; think; say,,,,,,,,
,,,L2,A2,,surf,/ˋsɝfɪs/,(v.) 衝浪；上網,I like to surf the internet for interesting news.,我喜歡上網搜尋有趣的新聞。,,,,,,,,,,,,v.,"動詞
過去式: surfed
過去分詞: surfed
現在分詞: surfing
第三人稱: surfs",,,,,,,,,,
高中,龍騰-B1-U3,,L2,B2,,surface (n.) [C] （,/sɚˋvaɪv!/,(n./v.) 表面；外表,The lake's surface was calm and still this morning.,今天早上湖面平靜而無波。,"Second, once a bug bomb is used, every surface in your home will be covered with the toxic pesticide.",其次，一旦使用了蟲彈，家中的每個表面都會被有毒殺蟲劑覆蓋。,,,,,,,108,閱讀測驗-文本,Passage for Q53-56,n./v.,"動詞
過去式: surfaced
過去分詞: surfaced
現在分詞: surfacing
第三人稱: surfaces

名詞
可數；複數: surfaces",,superficial; open; rise; grade,overhead,,,,,,,NJ72l8RabcM
高中,龍騰-B1-U3,,L2,B2,,survival,/sɚˋvaɪv/,(n.) 生存；存活,Survival in the wild requires courage and skill.,在野外生存需要勇氣和技能。,,,,,,,,,,,,n.,"名詞
可數；複數: survivals",,endurance; selection,,,,,,,,AO7gzoBSn8g
高中,龍騰-B1-U3,,L2,B2,,survive,/ˋswɑlo/,(v.) 生存；存活下來,Only a few plants can survive in the desert.,只有少數植物能在沙漠中存活。,"If seawater is not an option, how does this animal survive in the ocean?",如果海水不是一個選擇，這種動物如何在海洋中生存？,,,,,,,105,閱讀測驗-文本,Passage for Questions 53-56,v.,"動詞
過去式: survived
過去分詞: survived
現在分詞: surviving
第三人稱: survives",,endure; live; last; exist,yield,,,,,,,AO7gzoBSn8g
,,,L2,B2,,swallow,/ˋswɛtɚ/,(v./n.) 吞嚥；燕子,He found it hard to swallow the bitter medicine.,他覺得很難吞下那苦藥。,,,,,,,,,,,,v./n.,"動詞
過去式: swallowed
過去分詞: swallowed
現在分詞: swallowing
第三人稱: swallows

名詞
可數；複數: swallows",,withdraw; accept; bury; drink,,,,,,,,
,,,L2,A2,,sweater,/swip/,(n.) 毛衣,She knitted a warm sweater for her grandchild.,她為孫子織了一件溫暖的毛衣。,,,,,,,,,,,,n.,"名詞
可數；複數: sweaters",,,,,,,,,,
高中,龍騰-B5-U5,,L2,B2,,sweep,/swɪm/,(v.) 掃；席捲,Please sweep the floor after dinner.,晚餐後請把地板掃一下。,,,,,,,,,,,,v.,"動詞
過去式: swept
過去分詞: swept
現在分詞: sweeping
第三人稱: sweeps",,brush; drag; span; cross,,,,,,,,hOlpoxttYXg
,,,L2,A1,,swim,/ˋswɪmsut/,(v./n.) 游泳,I go for a swim every morning.,我每天早上都會去游泳。,,,,,,,,,,,,v./n.,"動詞
過去式: swam
過去分詞: swum
現在分詞: swimming
第三人稱: swims

名詞
可數；複數: swims",,master; float; overcome,sink,,,,,,,
,,,L2,A2,,swimsuit,/swɪŋ/,(n.) 泳衣,Don't forget to pack your swimsuit for the beach trip.,去海邊旅行別忘了帶泳衣。,,,,,,,,,,,,n.,"名詞
可數；複數: swimsuits",,,,,,,,,,
,,,L2,B2,,swing,/swɪtʃ/,(n./v.) 鞦韆；搖擺,My little sister loves playing on the swing in the park every afternoon.,我妹妹每天下午都喜歡在公園的鞦韆上玩。,"The first piece was set just high enough so that when it swung out horizontally from the cabinet door, the second piece would swing down from the first, just touching the ground, and so serving as a support for the first piece of the wood.",第一塊木板的高度剛好，當它從櫃門水平向外擺動時，第二塊木板會從第一塊向下擺動，剛好觸及地面，如此便可作為第一塊木板的支撐。,,,,,,,105,閱讀測驗-文本,Passage for Questions 45-48,n./v.,"動詞
過去式: swung
過去分詞: swung
現在分詞: swinging
第三人稱: swings

名詞
可數；複數: swings",,sweep; drop; cut; sway,,,,,,,,
高中,龍騰-B5-U4,,L2,B1,,switch,/ˋsɪmb!/,(n./v.) 開關；轉換,Please remember to turn off the light switch when you leave the room.,請記得離開房間時關掉電燈開關。,They periodically stopped their conversations to switch tables so the insights and ideas might circulate and deepen.,他們會定期停止對話並換桌，這樣見解和想法才能流通並深化。,,,,,,,114,綜合測驗,Passage for Q11-15,n./v.,"動詞
過去式: switched
過去分詞: switched
現在分詞: switching
第三人稱: switches

名詞
可數；複數: switches",,shift; throw; change; exchange,,,,,,,,m0HprVbAxJE
高中,龍騰-B1-U6,,L2,B2,,symbol,/ˋsɪstəm/,(n.) 象徵；符號,The dove is a universal symbol of peace and hope for many cultures.,鴿子是許多文化中和平與希望的普世象徵。,"Originally dedicated to the deceased, the dances have now become a symbol of the summer festival themselves.",這些舞蹈最初是為了祭祀逝者而生，如今已成為夏季祭典的象徵。,,,,,,,111,篇章結構,Passage for 31-34,n.,"名詞
可數；複數: symbols",,,,,,,,,,GMsDXuqhdRE
,,,L2,B1,,system,/tel/,(n.) 系統；制度,Our school uses a new online system for students to check their grades.,我們學校使用一個新的線上系統讓學生查詢成績。,"A railway manager, Knight specialized in designing the signaling system for Britain's growing railway network in the 1860s.",身為鐵路經理，奈特在1860年代專精於為英國日益增長的鐵路網路設計號誌系統。,,,,,,,114,閱讀測驗-文本,Passage for Q35-38,n.,"名詞
可數；複數: systems",,organization; unit,,,,,,,,
,,,L2,B2,,tale,/ˋtɑrgɪt/,(n.) 故事；傳說,My grandmother always tells us a fascinating fairy tale before bedtime.,我奶奶總是在睡前給我們講一個引人入勝的童話故事。,,,,,,,,,,,,n.,"名詞
可數；複數: tales",,narrative; story,,,,,,,,
,,,L2,B2,,target,/tæsk/,(n./v.) 目標；靶子,Finishing this challenging project on time is our main target this month.,這個月我們的主要目標是準時完成這個有挑戰性的專案。,,,,,,,,,,,,n./v.,"動詞
過去式: targeted
過去分詞: targeted
現在分詞: targeting
第三人稱: targets

名詞
可數；複數: targets",,objective; mark; direct; point,,,,,,,,
